%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1485999150269482153,0.90725427866,0.0,0.0,0.0,0.0,0.0890945148468
1485999150273586424,0.90725427866,0.0,0.0,0.0,0.0,0.0989971590042
1485999150277503716,0.90725427866,0.0,0.0,0.0,0.0,0.118773157597
1485999150282223559,0.90725427866,0.0,0.0,0.0,0.0,0.148481097221
1485999150285704549,0.90725427866,0.0,0.0,0.0,0.0,0.168257088661
1485999150289511684,0.90725427866,0.0,0.0,0.0,0.0,0.188062376976
1485999150293895434,0.90725427866,0.0,0.0,0.0,0.0,0.207867665291
1485999150297846059,0.90725427866,0.0,0.0,0.0,0.0,0.217741026878
1485999150301726059,0.90725427866,0.0,0.0,0.0,0.0,0.237546315193
1485999150306199601,0.90725427866,0.0,0.0,0.0,0.0,0.257351617813
1485999150309556372,0.90725427866,0.0,0.0,0.0,0.0,0.26722495079
1485999150317545122,0.90725427866,0.0,0.0,0.0,0.0,0.287030239105
1485999150321489497,0.90725427866,0.0,0.0,0.0,0.0,0.30683552742
1485999150329550643,0.90725427866,0.0,0.0,0.0,0.0,0.316738185883
1485999150341649236,0.90725427866,0.0,0.0,0.0,0.0,0.336514177322
1485999150350389028,0.90725427866,0.0,0.0,0.0,0.0,0.356319465637
1485999150353747413,0.90725427866,0.0,0.0,0.0,0.0,0.376095457077
1485999150358048820,0.90725427866,0.0,0.0,0.0,0.0,0.38599811554
1485999150361516580,0.90725427866,0.0,0.0,0.0,0.0,0.405803403854
1485999150365660747,0.90725427866,0.0,0.0,0.0,0.0,0.425608692169
1485999150373582101,0.90725427866,0.0,0.0,0.0,0.0,0.435482053757
1485999150377800226,0.90725427866,0.0,0.0,0.0,0.0,0.455287342072
1485999150385562361,0.90725427866,0.0,0.0,0.0,0.0,0.475092630386
1485999150393698455,0.90725427866,0.0,0.0,0.0,0.0,0.484965991974
1485999150397603351,0.90725427866,0.0,0.0,0.0,0.0,0.504771251678
1485999150401523663,0.90725427866,0.0,0.0,0.0,0.0,0.524576568604
1485999150405991893,0.90725427866,0.0,0.0,0.0,0.0,0.544352531433
1485999150409600070,0.90725427866,0.0,0.0,0.0,0.0,0.554255218506
1485999150413614497,0.90725427866,0.0,0.0,0.0,0.0,0.57406047821
1485999150417555695,0.90725427866,0.0,0.0,0.0,0.0,0.59383649826
1485999150421491320,0.90725427866,0.0,0.0,0.0,0.0,0.603739128113
1485999150425549966,0.90725427866,0.0,0.0,0.0,0.0,0.623544445038
1485999150429460278,0.90725427866,0.0,0.0,0.0,0.0,0.643320407867
1485999150441584132,0.90725427866,0.0,0.0,0.0,0.0,0.663125724792
1485999150445520070,0.90725427866,0.0,0.0,0.0,0.0,0.673028354645
1485999150453676632,0.90725427866,0.0,0.0,0.0,0.0,0.69283367157
1485999150461625486,0.90725427866,0.0,0.0,0.0,0.0,0.712609634399
1485999150473599861,0.90725427866,0.0,0.0,0.0,0.0,0.722512264252
1485999150481581840,0.90725427866,0.0,0.0,0.0,0.0,0.742317581177
1485999150497604549,0.90725427866,0.0,0.0,0.0,0.0,0.762093544006
1485999150537740643,0.90725427866,0.0,0.0,0.0,0.0,0.771996231079
1485999150641598351,0.90725427866,0.0,0.0,0.0,0.0,0.722512264252
1485999150645534393,0.90725427866,0.0,0.0,0.0,0.0,0.712609634399
1485999150649487570,0.90725427866,0.0,0.0,0.0,0.0,0.673028354645
1485999150653647413,0.90725427866,0.0,0.0,0.0,0.0,0.663125724792
1485999150657676997,0.90725427866,0.0,0.0,0.0,0.0,0.623544445038
1485999150661498611,0.90725427866,0.0,0.0,0.0,0.0,0.59383649826
1485999150665540278,0.90725427866,0.0,0.0,0.0,0.0,0.554255218506
1485999150669441580,0.90725427866,0.0,0.0,0.0,0.0,0.504771251678
1485999150673668143,0.866054236889,0.0,0.0,0.0,0.0,0.425608692169
1485999150678013299,0.866054236889,0.0,0.0,0.0,0.0,0.0989971590042
1485999150682578872,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999150730028872,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999152121620121,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999152141567569,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999152149955173,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999152161595173,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999152174512204,1.07223725319,0.0,0.0,0.0,0.0,-0.0
1485999152181607204,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999152205715382,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999152305874340,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999152801801944,1.07223725319,0.0,0.0,0.0,0.0,-0.0
1485999152821652204,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999152825671319,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999152829502100,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999152838524808,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999152845809340,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999152861549808,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999152893853923,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999153033792933,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999153049789548,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999153053915173,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999153061778194,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999153073557360,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999153085776839,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999153089517985,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999153097652933,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999153117859444,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999153249846631,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999153290450485,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999153305624860,0.45362713933,0.0,0.0,0.0,0.0,-0.0
1485999153321598662,0.412427127361,0.0,0.0,0.0,0.0,-0.0
1485999153393902464,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999153397568402,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999153410115850,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999153414029496,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999153417511527,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999153421553662,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999153425473246,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999153429458037,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999153433465850,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999153437542204,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999153441557360,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999153445825329,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999153450088141,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999153457894496,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999153469709183,1.23715937138,0.0,0.0,0.0,0.0,-0.0
1485999153549625954,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999153553505485,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999153557494287,1.07223725319,0.0,0.0,0.0,0.0,-0.0
1485999153562036891,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999153565499600,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999153569552777,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999153574037777,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999153577653246,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999153585882412,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999153589529131,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999153597559964,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999153601586058,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999153605527308,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999153613529443,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999153625694496,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999153633711527,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999153645937621,0.536149203777,0.0,0.0,0.0,0.0,-0.0
1485999153661584496,0.515518665314,0.0,0.0,0.0,0.0,-0.0
1485999153709915433,0.474257647991,0.0,0.0,0.0,0.0,-0.0
1485999153778115016,0.577349185944,0.0,0.0,0.0,0.0,-0.0
1485999153781530120,0.618610203266,0.0,0.0,0.0,0.0,-0.0
1485999153789543141,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999153793505381,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999153797542100,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999153802702256,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999153805543506,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999153809921318,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999153813532464,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999153817886423,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999153821523714,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999153825729756,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999153829615381,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999153833569808,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999153837948350,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999153841486110,1.27842032909,0.0,0.0,0.0,0.0,-0.0
1485999153854065589,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999153917786683,1.29905092716,0.0,0.0,0.0,0.0,0.0495132315159
1485999153921531683,1.29905092716,0.0,0.0,0.0,0.0,0.0890945148468
1485999153925561943,1.29905092716,0.0,0.0,0.0,0.0,0.118773157597
1485999153929426058,1.29905092716,0.0,0.0,0.0,0.0,0.148481097221
1485999153933461735,1.29905092716,0.0,0.0,0.0,0.0,0.168257088661
1485999153937526891,1.29905092716,0.0,0.0,0.0,0.0,0.207867665291
1485999153941559756,1.29905092716,0.0,0.0,0.0,0.0,0.217741026878
1485999153945516995,1.29905092716,0.0,0.0,0.0,0.0,0.237546315193
1485999153949533870,1.29905092716,0.0,0.0,0.0,0.0,0.257351617813
1485999153953416839,1.29905092716,0.0,0.0,0.0,0.0,0.26722495079
1485999153957611058,1.29905092716,0.0,0.0,0.0,0.0,0.287030239105
1485999153965888454,1.29905092716,0.0,0.0,0.0,0.0,0.30683552742
1485999153977580850,1.29905092716,0.0,0.0,0.0,0.0,0.316738185883
1485999153989795693,1.29905092716,0.0,0.0,0.0,0.0,0.336514177322
1485999154166211891,1.29905092716,0.0,0.0,0.0,0.0,0.287030239105
1485999154173493870,1.29905092716,0.0,0.0,0.0,0.0,0.26722495079
1485999154185849704,1.29905092716,0.0,0.0,0.0,0.0,0.257351617813
1485999154193618089,1.29905092716,0.0,0.0,0.0,0.0,0.237546315193
1485999154201619964,1.29905092716,0.0,0.0,0.0,0.0,0.217741026878
1485999154209557724,1.29905092716,0.0,0.0,0.0,0.0,0.207867665291
1485999154213813193,1.29905092716,0.0,0.0,0.0,0.0,0.188062376976
1485999154217563558,1.29905092716,0.0,0.0,0.0,0.0,0.168257088661
1485999154225598245,1.29905092716,0.0,0.0,0.0,0.0,0.148481097221
1485999154233546683,1.29905092716,0.0,0.0,0.0,0.0,0.138578453064
1485999154237699235,1.29905092716,0.0,0.0,0.0,0.0,0.118773157597
1485999154241742829,1.29905092716,0.0,0.0,0.0,0.0,0.0890945148468
1485999154245536474,1.29905092716,0.0,0.0,0.0,0.0,0.069289226532
1485999154249487047,1.29905092716,0.0,0.0,0.0,0.0,0.0495132315159
1485999154253525849,1.29905092716,0.0,0.0,0.0,0.0,0.0198052918911
1485999154257809339,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999154334133610,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999154561720537,1.21658980846,0.0,0.0,0.0,0.0,0.0198052918911
1485999154565504339,1.21658980846,0.0,0.0,0.0,0.0,0.0890945148468
1485999154569465016,1.21658980846,0.0,0.0,0.0,0.0,0.0989971590042
1485999154573567204,1.21658980846,0.0,0.0,0.0,0.0,0.148481097221
1485999154577705329,1.21658980846,0.0,0.0,0.0,0.0,0.168257088661
1485999154581420745,1.21658980846,0.0,0.0,0.0,0.0,0.217741026878
1485999154585668558,1.21658980846,0.0,0.0,0.0,0.0,0.257351617813
1485999154589470068,1.21658980846,0.0,0.0,0.0,0.0,0.26722495079
1485999154593870797,1.21658980846,0.0,0.0,0.0,0.0,0.30683552742
1485999154597739964,1.21658980846,0.0,0.0,0.0,0.0,0.316738185883
1485999154601719912,1.21658980846,0.0,0.0,0.0,0.0,0.336514177322
1485999154605490016,1.21658980846,0.0,0.0,0.0,0.0,0.356319465637
1485999154610325224,1.21658980846,0.0,0.0,0.0,0.0,0.38599811554
1485999154613943401,1.21658980846,0.0,0.0,0.0,0.0,0.425608692169
1485999154618065224,1.21658980846,0.0,0.0,0.0,0.0,0.435482053757
1485999154621492672,1.21658980846,0.0,0.0,0.0,0.0,0.455287342072
1485999154625556891,1.21658980846,0.0,0.0,0.0,0.0,0.475092630386
1485999154629493193,1.21658980846,0.0,0.0,0.0,0.0,0.484965991974
1485999154633483401,1.21658980846,0.0,0.0,0.0,0.0,0.504771251678
1485999154637551891,1.21658980846,0.0,0.0,0.0,0.0,0.524576568604
1485999154641452151,1.21658980846,0.0,0.0,0.0,0.0,0.544352531433
1485999154645442828,1.21658980846,0.0,0.0,0.0,0.0,0.554255218506
1485999154653522828,1.21658980846,0.0,0.0,0.0,0.0,0.57406047821
1485999154709635537,1.21658980846,0.0,0.0,0.0,0.0,0.504771251678
1485999154713566370,1.21658980846,0.0,0.0,0.0,0.0,0.455287342072
1485999154717533662,1.21658980846,0.0,0.0,0.0,0.0,0.435482053757
1485999154721534131,1.21658980846,0.0,0.0,0.0,0.0,0.38599811554
1485999154725998297,1.21658980846,0.0,0.0,0.0,0.0,0.336514177322
1485999154729991006,1.21658980846,0.0,0.0,0.0,0.0,0.30683552742
1485999154733468558,1.21658980846,0.0,0.0,0.0,0.0,0.26722495079
1485999154737867828,1.21658980846,0.0,0.0,0.0,0.0,0.188062376976
1485999154741729912,1.21658980846,0.0,0.0,0.0,0.0,0.0989971590042
1485999154746034026,1.21658980846,0.0,0.0,0.0,0.0,0.0198052918911
1485999154749549026,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999155029878870,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999155037656735,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999155042019130,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999155045538089,1.07223725319,0.0,0.0,0.0,0.0,-0.0
1485999155049579755,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999155053544026,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999155057681839,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999155062019495,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999155065572620,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999155077742360,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999155093754391,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999155113805537,0.804162740707,0.0,0.0,0.0,0.0,0.0495132315159
1485999155117733818,0.804162740707,0.0,0.0,0.0,0.0,0.0989971590042
1485999155126418870,0.804162740707,0.0,0.0,0.0,0.0,0.168257088661
1485999155129467724,0.804162740707,0.0,0.0,0.0,0.0,0.217741026878
1485999155133480016,0.804162740707,0.0,0.0,0.0,0.0,0.257351617813
1485999155138308557,0.804162740707,0.0,0.0,0.0,0.0,0.287030239105
1485999155141929807,0.804162740707,0.0,0.0,0.0,0.0,0.30683552742
1485999155145470901,0.804162740707,0.0,0.0,0.0,0.0,0.336514177322
1485999155149526630,0.804162740707,0.0,0.0,0.0,0.0,0.356319465637
1485999155153440485,0.804162740707,0.0,0.0,0.0,0.0,0.405803403854
1485999155157540589,0.804162740707,0.0,0.0,0.0,0.0,0.435482053757
1485999155163300276,0.804162740707,0.0,0.0,0.0,0.0,0.475092630386
1485999155165514339,0.804162740707,0.0,0.0,0.0,0.0,0.504771251678
1485999155169746214,0.804162740707,0.0,0.0,0.0,0.0,0.544352531433
1485999155173493193,0.804162740707,0.0,0.0,0.0,0.0,0.57406047821
1485999155177820693,0.804162740707,0.0,0.0,0.0,0.0,0.603739128113
1485999155181585120,0.804162740707,0.0,0.0,0.0,0.0,0.623544445038
1485999155185507151,0.804162740707,0.0,0.0,0.0,0.0,0.663125724792
1485999155189578453,0.804162740707,0.0,0.0,0.0,0.0,0.69283367157
1485999155193674235,0.804162740707,0.0,0.0,0.0,0.0,0.712609634399
1485999155197604182,0.804162740707,0.0,0.0,0.0,0.0,0.742317581177
1485999155201528557,0.804162740707,0.0,0.0,0.0,0.0,0.771996231079
1485999155205474912,0.804162740707,0.0,0.0,0.0,0.0,0.791801490784
1485999155209449443,0.804162740707,0.0,0.0,0.0,0.0,0.831382770538
1485999155213649182,0.804162740707,0.0,0.0,0.0,0.0,0.861061420441
1485999155217939912,0.804162740707,0.0,0.0,0.0,0.0,0.880866737366
1485999155221543037,0.804162740707,0.0,0.0,0.0,0.0,0.930350646973
1485999155225680380,0.90725427866,0.0,0.0,0.0,0.0,0.96
1485999155245570693,0.948515295982,0.0,0.0,0.0,0.0,0.96
1485999155253718974,0.969145774841,0.0,0.0,0.0,0.0,0.96
1485999155269814755,1.01034581661,0.0,0.0,0.0,0.0,0.96
1485999155289592099,1.03097629547,0.0,0.0,0.0,0.0,0.96
1485999155305795068,1.07223725319,0.0,0.0,0.0,0.0,0.96
1485999155329591839,1.11343729496,0.0,0.0,0.0,0.0,0.96
1485999155357574755,1.13406777382,0.0,0.0,0.0,0.0,0.96
1485999155401840953,1.13406777382,0.0,0.0,0.0,0.0,0.96
1485999155693648036,1.13406777382,0.0,0.0,0.0,0.0,0.811577510834
1485999155697537568,1.13406777382,0.0,0.0,0.0,0.0,0.762093544006
1485999155701427932,1.13406777382,0.0,0.0,0.0,0.0,0.673028354645
1485999155705511370,1.13406777382,0.0,0.0,0.0,0.0,0.59383649826
1485999155709514443,1.13406777382,0.0,0.0,0.0,0.0,0.475092630386
1485999155713726057,1.13406777382,0.0,0.0,0.0,0.0,0.376095457077
1485999155717767828,1.13406777382,0.0,0.0,0.0,0.0,0.168257088661
1485999155721543661,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999156229679755,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999156265677151,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999156277983088,1.23715937138,0.0,0.0,0.0,0.0,-0.0
1485999156281716630,1.27842032909,0.0,0.0,0.0,0.0,-0.0
1485999156293527411,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999156302000849,1.34025084972,0.0,0.0,0.0,0.0,-0.0
1485999156318014599,1.38151192665,0.0,0.0,0.0,0.0,-0.0
1485999156389691890,1.29905092716,0.0,0.0,0.0,0.0,-0.0
1485999156413558140,1.21658980846,0.0,0.0,0.0,0.0,-0.0
1485999156417898765,1.17532885075,0.0,0.0,0.0,0.0,-0.0
1485999156421431526,1.13406777382,0.0,0.0,0.0,0.0,-0.0
1485999156425469651,1.11343729496,0.0,0.0,0.0,0.0,-0.0
1485999156429520484,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999156433437255,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999156437519234,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999156441489859,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999156445507828,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999156449507099,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999156457506734,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999156469510484,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999156481593922,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999156493626734,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999156505534651,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999156509622463,0.701071202755,0.0,0.0,0.0,0.0,-0.0
1485999156521821161,0.680440664291,0.0,0.0,0.0,0.0,-0.0
1485999156549814494,0.639240682125,0.0,0.0,0.0,0.0,-0.0
1485999156666003088,0.742332220078,0.0,0.0,0.0,0.0,-0.0
1485999156677825328,0.783532202244,0.0,0.0,0.0,0.0,-0.0
1485999156681737046,0.804162740707,0.0,0.0,0.0,0.0,-0.0
1485999156689551838,0.84542375803,0.0,0.0,0.0,0.0,-0.0
1485999156693482880,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999156701547046,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999156705505067,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999156709504182,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999156713433401,1.01034581661,0.0,0.0,0.0,0.0,-0.0
1485999156717687932,1.03097629547,0.0,0.0,0.0,0.0,-0.0
1485999156721557567,1.07223725319,0.0,0.0,0.0,0.0,-0.0
1485999156833613869,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999156837654338,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999156845570901,0.90725427866,0.0,0.0,0.0,0.0,-0.0
1485999156861584338,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999156961618348,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999156977549963,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999156989908296,0.969145774841,0.0,0.0,0.0,0.0,0.0297079378366
1485999156993634807,0.969145774841,0.0,0.0,0.0,0.0,0.0890945148468
1485999156997578765,0.969145774841,0.0,0.0,0.0,0.0,0.0989971590042
1485999157001494963,0.969145774841,0.0,0.0,0.0,0.0,0.118773157597
1485999157005475953,0.969145774841,0.0,0.0,0.0,0.0,0.138578453064
1485999157009442255,0.969145774841,0.0,0.0,0.0,0.0,0.148481097221
1485999157015161317,0.969145774841,0.0,0.0,0.0,0.0,0.168257088661
1485999157017800692,0.969145774841,0.0,0.0,0.0,0.0,0.188062376976
1485999157021490380,0.969145774841,0.0,0.0,0.0,0.0,0.207867665291
1485999157025808088,0.969145774841,0.0,0.0,0.0,0.0,0.237546315193
1485999157033768453,0.969145774841,0.0,0.0,0.0,0.0,0.257351617813
1485999157038167775,0.969145774841,0.0,0.0,0.0,0.0,0.26722495079
1485999157045518973,0.969145774841,0.0,0.0,0.0,0.0,0.287030239105
1485999157053505900,0.969145774841,0.0,0.0,0.0,0.0,0.30683552742
1485999157065676890,0.969145774841,0.0,0.0,0.0,0.0,0.316738185883
1485999157093607984,0.969145774841,0.0,0.0,0.0,0.0,0.336514177322
1485999157121570588,0.866054236889,0.0,0.0,0.0,0.0,0.336514177322
1485999157197551630,0.866054236889,0.0,0.0,0.0,0.0,0.356319465637
1485999157217828453,0.866054236889,0.0,0.0,0.0,0.0,0.376095457077
1485999157229621838,0.866054236889,0.0,0.0,0.0,0.0,0.38599811554
1485999157233507203,0.866054236889,0.0,0.0,0.0,0.0,0.38599811554
1485999157241539859,0.866054236889,0.0,0.0,0.0,0.0,0.405803403854
1485999157257883400,0.866054236889,0.0,0.0,0.0,0.0,0.425608692169
1485999157269620796,0.866054236889,0.0,0.0,0.0,0.0,0.435482053757
1485999157349860223,0.866054236889,0.0,0.0,0.0,0.0,0.435482053757
1485999157385658452,0.866054236889,0.0,0.0,0.0,0.0,0.356319465637
1485999157389861786,0.866054236889,0.0,0.0,0.0,0.0,0.336514177322
1485999157393529182,0.866054236889,0.0,0.0,0.0,0.0,0.30683552742
1485999157397788140,0.866054236889,0.0,0.0,0.0,0.0,0.26722495079
1485999157402357411,0.866054236889,0.0,0.0,0.0,0.0,0.237546315193
1485999157406816734,0.866054236889,0.0,0.0,0.0,0.0,0.168257088661
1485999157409580275,0.866054236889,0.0,0.0,0.0,0.0,0.0989971590042
1485999157413976577,0.866054236889,0.0,0.0,0.0,0.0,0.0297079378366
1485999157417488921,0.866054236889,0.0,0.0,0.0,0.0,-0.0
1485999157773766213,0.948515295982,0.0,0.0,0.0,0.0,-0.0
1485999157801611681,0.969145774841,0.0,0.0,0.0,0.0,-0.0
1485999157809487359,0.969145774841,0.0,0.0,0.0,0.0,0.0297079378366
1485999157813508765,0.969145774841,0.0,0.0,0.0,0.0,0.0890945148468
1485999157817544129,0.969145774841,0.0,0.0,0.0,0.0,0.0989971590042
1485999157821516577,0.969145774841,0.0,0.0,0.0,0.0,0.148481097221
1485999157825553713,0.969145774841,0.0,0.0,0.0,0.0,0.188062376976
1485999157829491369,0.969145774841,0.0,0.0,0.0,0.0,0.217741026878
1485999157833462567,0.969145774841,0.0,0.0,0.0,0.0,0.257351617813
1485999157837546942,0.969145774841,0.0,0.0,0.0,0.0,0.26722495079
1485999157841500848,1.01034581661,0.0,0.0,0.0,0.0,0.30683552742
1485999157845508088,1.01034581661,0.0,0.0,0.0,0.0,0.316738185883
1485999157849477671,1.01034581661,0.0,0.0,0.0,0.0,0.336514177322
1485999157853409598,1.01034581661,0.0,0.0,0.0,0.0,0.376095457077
1485999157857506421,1.01034581661,0.0,0.0,0.0,0.0,0.425608692169
1485999157861438609,1.01034581661,0.0,0.0,0.0,0.0,0.455287342072
1485999157865456786,1.01034581661,0.0,0.0,0.0,0.0,0.475092630386
1485999157869473765,1.01034581661,0.0,0.0,0.0,0.0,0.504771251678
1485999157873670379,1.01034581661,0.0,0.0,0.0,0.0,0.554255218506
1485999157877505588,1.01034581661,0.0,0.0,0.0,0.0,0.57406047821
1485999157881567046,1.01034581661,0.0,0.0,0.0,0.0,0.603739128113
1485999157889558244,1.01034581661,0.0,0.0,0.0,0.0,0.623544445038
1485999157893950275,1.01034581661,0.0,0.0,0.0,0.0,0.663125724792
1485999157898340171,1.01034581661,0.0,0.0,0.0,0.0,0.673028354645
1485999157902344338,1.01034581661,0.0,0.0,0.0,0.0,0.69283367157
1485999157905859546,1.01034581661,0.0,0.0,0.0,0.0,0.712609634399
1485999157909501473,1.01034581661,0.0,0.0,0.0,0.0,0.722512264252
1485999157913400483,1.01034581661,0.0,0.0,0.0,0.0,0.742317581177
1485999157973546681,1.01034581661,0.0,0.0,0.0,0.0,0.69283367157
1485999157977957046,1.01034581661,0.0,0.0,0.0,0.0,0.673028354645
1485999157986205848,1.01034581661,0.0,0.0,0.0,0.0,0.663125724792
1485999157989457411,1.01034581661,0.0,0.0,0.0,0.0,0.643320407867
1485999157993616421,1.01034581661,0.0,0.0,0.0,0.0,0.623544445038
1485999158005559702,1.03097629547,0.0,0.0,0.0,0.0,0.623544445038
1485999158009437202,1.03097629547,0.0,0.0,0.0,0.0,0.603739128113
1485999158037535171,1.07223725319,0.0,0.0,0.0,0.0,0.603739128113
1485999158057514077,1.11343729496,0.0,0.0,0.0,0.0,0.603739128113
1485999158133532827,1.13406777382,0.0,0.0,0.0,0.0,0.59383649826
1485999158137555015,1.13406777382,0.0,0.0,0.0,0.0,0.57406047821
1485999158141692931,1.13406777382,0.0,0.0,0.0,0.0,0.554255218506
1485999158145837515,1.13406777382,0.0,0.0,0.0,0.0,0.544352531433
1485999158149492671,1.13406777382,0.0,0.0,0.0,0.0,0.524576568604
1485999158153500431,1.13406777382,0.0,0.0,0.0,0.0,0.484965991974
1485999158158175796,1.13406777382,0.0,0.0,0.0,0.0,0.475092630386
